folder,file,oblast,area-m2
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG10,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG10,Kherson,469191183.19734204
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG10,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG10,Mykolayiv,667418448.5718611
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG10,Zaporizhzhya,1280451359.9184372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Donets'k,1812943845.7390368
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Kherson,474958577.2885113
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Mykolayiv,667435277.410764
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG11,Zaporizhzhya,1280451359.9184372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Donets'k,1822560932.642927
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Kherson,474958577.2885113
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Mykolayiv,667435277.410764
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG12,Zaporizhzhya,1280451359.9184372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Donets'k,892038639.9067781
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Kherson,474958577.2885113
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Mykolayiv,667435277.410764
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG13,Zaporizhzhya,643876151.4403999
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Donets'k,890659014.3679639
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Kherson,474958577.2885113
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Mykolayiv,667435277.410764
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG14,Zaporizhzhya,643876151.4403999
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Donets'k,890961823.1407932
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Kharkiv,1255544994.7195077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Kherson,474954291.5534343
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Mykolayiv,667465514.1911786
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG15,Zaporizhzhya,643876151.4403999
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Donets'k,927400517.3378897
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Kharkiv,1255773052.1714375
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Kherson,474954291.5534343
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Mykolayiv,667465514.1911786
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG17,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Donets'k,926987548.7688781
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Kharkiv,1255773052.1714375
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Kherson,474954291.5534343
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Mykolayiv,667465514.1911786
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG18,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Donets'k,926987548.7688781
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Kharkiv,1255773052.1714375
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Kherson,476618763.1299746
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Mykolayiv,668006259.9168602
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG19,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Donets'k,927707933.5186003
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Kharkiv,1270964958.9026496
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Kherson,476618755.71490085
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Mykolayiv,670899526.0730776
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG20,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Donets'k,927806016.5143623
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Kharkiv,1270964958.9026496
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Kherson,476618741.97253466
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Mykolayiv,671862022.9916844
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG21,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Donets'k,949028319.1440772
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Kharkiv,1277395726.0886643
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Kherson,476618720.7963923
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Mykolayiv,682576113.3722272
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG22,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Donets'k,949028319.1440772
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Kharkiv,1277395726.0886643
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Kherson,485802922.4041879
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG23,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Donets'k,949028319.1440772
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Kharkiv,1308295302.682792
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Kherson,485802922.4041879
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG24,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Donets'k,940955147.0755665
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Kharkiv,1308295302.682792
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Kherson,485802922.4041879
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG25,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Donets'k,940955147.0755665
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Kharkiv,1308295302.682792
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Kherson,485802922.4041879
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG26,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Donets'k,944422759.6746352
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Kharkiv,1308295302.682792
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Kherson,485802922.4041879
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG27,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Donets'k,945430050.4212968
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Kharkiv,1308295302.682792
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Kherson,490000308.27565795
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Mykolayiv,673098641.6728508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG28,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Donets'k,946231111.2576647
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Kharkiv,1318244475.6645508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Kherson,476563277.08162236
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Mykolayiv,670706039.3236934
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG29,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Donets'k,951924555.8760401
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Kharkiv,1318244475.6645508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Kherson,496487471.0087074
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Mykolayiv,657565767.9964774
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG30,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Donets'k,951924555.8760401
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Kharkiv,1318244475.6645508
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Kherson,496487471.0087074
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Luhans'k,36538636.42373248
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Mykolayiv,639613155.6636091
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineAUG31,Zaporizhzhya,655518990.1148475
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Dnipropetrovs'k,1146229.418471227
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Donets'k,1978617868.2079077
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Kharkiv,1473539998.987956
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Kherson,417849223.1661434
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Luhans'k,339559260.97974116
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Mykolayiv,658661204.347752
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL01,Zaporizhzhya,1275523979.128613
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Donets'k,1979375366.625236
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Kharkiv,1473539998.987956
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Kherson,421099278.31374156
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Luhans'k,423319435.1772512
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Mykolayiv,658661204.347752
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL02,Zaporizhzhya,1275523979.128613
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Donets'k,1979895902.111414
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Kharkiv,1473539998.987956
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Kherson,421099278.31374156
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Luhans'k,310384722.3384036
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Mykolayiv,658661204.347752
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL03,Zaporizhzhya,1275523979.128613
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Donets'k,1985360396.713047
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Kharkiv,1475773562.3237548
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Kherson,421099278.31374156
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Luhans'k,310384722.3384036
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Mykolayiv,658661204.347752
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL04,Zaporizhzhya,1275523979.128613
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Donets'k,1941513843.8442056
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Kharkiv,1475773564.5012798
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Kherson,420974417.11265403
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Luhans'k,310488913.1316846
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Mykolayiv,646033139.3079123
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL05,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Donets'k,1941513843.8442056
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Kharkiv,1475773564.5012798
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Kherson,420974417.11265403
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Luhans'k,310488913.1316846
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Mykolayiv,646033139.3079123
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL06,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Donets'k,1941724068.904075
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Kharkiv,1475773564.5012798
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Kherson,431417140.5319024
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Luhans'k,310622705.69697845
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Mykolayiv,646033139.3079123
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL07,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Donets'k,1805349385.5115361
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Kherson,431417140.5319024
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Luhans'k,59816312.1837102
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Mykolayiv,646033139.3079123
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL08,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Donets'k,1805349385.5115361
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Kherson,431417140.5319024
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Luhans'k,59816312.1837102
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Mykolayiv,646033139.3079123
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL09,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Donets'k,1805349385.5115361
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Kherson,431417140.5319024
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Luhans'k,59816312.1837102
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Mykolayiv,649659463.3045977
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL10,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Donets'k,1805349385.5115361
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Luhans'k,59816312.1837102
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL11,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Donets'k,1807738582.6708603
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Luhans'k,62083249.9147511
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL12,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Donets'k,1807738582.6708603
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Kharkiv,1475773939.5550866
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Luhans'k,62083249.9147511
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL13,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Donets'k,1794680005.9692721
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Kharkiv,1498872009.5427964
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Luhans'k,62083249.9147511
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL14,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Donets'k,1722134792.1785064
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Luhans'k,44987412.20467685
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL15,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Donets'k,1722134792.1785064
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Kherson,431405412.321974
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Luhans'k,44987412.20467685
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL16,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Donets'k,1722134792.1785064
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Kherson,442796374.9218723
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Luhans'k,44987412.20467685
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL17,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Donets'k,1724686582.241623
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Kherson,442796374.9218723
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Luhans'k,44987414.60174608
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL18,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Donets'k,1767768724.5217001
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Kherson,442796374.9218723
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Luhans'k,51940933.50473785
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL19,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Donets'k,1767768724.5217001
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Kharkiv,1320524326.7941372
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Kherson,442796374.9218723
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Luhans'k,51940933.50473785
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Mykolayiv,670153627.8286604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL20,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Donets'k,1767768724.1388576
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Kharkiv,1310803248.1358738
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Kherson,445422386.34159744
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Luhans'k,51940933.50473785
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Mykolayiv,666268144.1294258
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL21,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Donets'k,1768168554.6783516
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Kharkiv,1310803248.1358738
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Kherson,443395880.26501197
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Luhans'k,51940933.50473785
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Mykolayiv,667408123.6833394
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL22,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Donets'k,1774915275.0500627
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Kharkiv,1310803248.1358738
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Kherson,448958438.5168557
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Luhans'k,51940933.50473785
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Mykolayiv,667408123.6833394
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL23,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Donets'k,1780558379.6981127
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Kharkiv,1412259203.7128093
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Kherson,448958438.5168557
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Luhans'k,58281384.178346604
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Mykolayiv,667408123.6833394
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL24,Zaporizhzhya,1275626965.467801
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL25,Donets'k,1772148424.1149178
Russian_Advances_Shapefile,AssessedRussianAdvancesinUkraineJUL25,Kharkiv,1412259207.350746
